from_asset,to_asset,connection,dependency_score
24a54615-6893-4df0-9f6a-780f8515679e,0646efc3-0bb4-41d2-b965-d3e4f0a75e98,24a54615-6893-4df0-9f6a-780f8515679e-->0646efc3-0bb4-41d2-b965-d3e4f0a75e98,0
785d9fc8-a724-4548-8d54-66fea69ee6d9,06f9a8bd-eaa2-409f-914f-0d856ff6dc64,785d9fc8-a724-4548-8d54-66fea69ee6d9-->06f9a8bd-eaa2-409f-914f-0d856ff6dc64,0
49769ef4-358a-4c94-973f-40ff29664af0,077c9abc-1d6a-4297-a2c1-9326091fc1fc,49769ef4-358a-4c94-973f-40ff29664af0-->077c9abc-1d6a-4297-a2c1-9326091fc1fc,1
a2b54f42-9fc6-4c1e-93d9-66ada37f4cdf,07dd2655-82ba-4246-9ddc-0dcf6bab08f9,a2b54f42-9fc6-4c1e-93d9-66ada37f4cdf-->07dd2655-82ba-4246-9ddc-0dcf6bab08f9,0
8d04ade3-e7f4-4873-b755-bafed203f788,0806e292-0f8f-47d1-b3ad-40f6c8e40805,8d04ade3-e7f4-4873-b755-bafed203f788-->0806e292-0f8f-47d1-b3ad-40f6c8e40805,1
d7586548-8d50-4e5e-803f-786ef04cffea,08e86964-0ceb-4b90-bdf1-2fe45ab04026,d7586548-8d50-4e5e-803f-786ef04cffea-->08e86964-0ceb-4b90-bdf1-2fe45ab04026,0
7c3bb25e-9947-4a97-8914-d6c8ae3b60db,099f5cc6-9455-4091-8a5e-c46791440ecb,7c3bb25e-9947-4a97-8914-d6c8ae3b60db-->099f5cc6-9455-4091-8a5e-c46791440ecb,0
9b480b24-17fe-4b68-90ac-da20ee74003b,09d00f17-0496-44b0-89eb-1b5053919a5e,9b480b24-17fe-4b68-90ac-da20ee74003b-->09d00f17-0496-44b0-89eb-1b5053919a5e,0
e65fbcd1-bf08-4c9d-b928-918a24991f47,0a3bf348-6b3f-4f20-a4cb-7348594e3199,e65fbcd1-bf08-4c9d-b928-918a24991f47-->0a3bf348-6b3f-4f20-a4cb-7348594e3199,1
4d5ad087-fd8b-44cc-93f1-aa4f7398d1ae,0c309f1c-46c6-40af-8d0c-9b21261c43ab,4d5ad087-fd8b-44cc-93f1-aa4f7398d1ae-->0c309f1c-46c6-40af-8d0c-9b21261c43ab,0
f9853b12-35cf-4703-afae-8bb11d6c7c15,0cc1e44e-264b-4816-8f76-f2df8f6a77bb,f9853b12-35cf-4703-afae-8bb11d6c7c15-->0cc1e44e-264b-4816-8f76-f2df8f6a77bb,0
46cd3cf2-1a1e-4c56-b02c-53dbbecb8784,0ce27594-e9db-4281-a601-9bb90ef28e04,46cd3cf2-1a1e-4c56-b02c-53dbbecb8784-->0ce27594-e9db-4281-a601-9bb90ef28e04,0
d6b4a80e-3ffd-4b4b-a567-06d7e7b84500,0d37b24b-a524-46ba-a967-ef51e057bd36,d6b4a80e-3ffd-4b4b-a567-06d7e7b84500-->0d37b24b-a524-46ba-a967-ef51e057bd36,0
e5a6e2b2-eb5a-4d8e-a9bf-1c6eab8fd8b6,0ee43662-ad7d-41ee-a863-422025370f6f,e5a6e2b2-eb5a-4d8e-a9bf-1c6eab8fd8b6-->0ee43662-ad7d-41ee-a863-422025370f6f,0
bcdda038-96c1-47b6-9c97-a1b45e4ca807,0f869e97-ef7c-4337-ac16-a557e0ebb796,bcdda038-96c1-47b6-9c97-a1b45e4ca807-->0f869e97-ef7c-4337-ac16-a557e0ebb796,0
48f46f4b-cba9-4b12-b362-8df1e4948a1a,11543eff-1f60-42cd-afd1-2812dc2d8673,48f46f4b-cba9-4b12-b362-8df1e4948a1a-->11543eff-1f60-42cd-afd1-2812dc2d8673,0
82e1a999-1328-4f10-a5b5-83f9df8e1dd9,12077a9b-834f-4be3-8629-db4115d02cd3,82e1a999-1328-4f10-a5b5-83f9df8e1dd9-->12077a9b-834f-4be3-8629-db4115d02cd3,0
47a3e9a4-2555-4944-8475-117807d1ca5b,124027cd-7811-4c0c-8a56-a47ec2ab5591,47a3e9a4-2555-4944-8475-117807d1ca5b-->124027cd-7811-4c0c-8a56-a47ec2ab5591,0
0c2fffb7-4e86-4036-b952-d8c9b87ea306,12c569e9-e173-4867-a826-fd262653d2bf,0c2fffb7-4e86-4036-b952-d8c9b87ea306-->12c569e9-e173-4867-a826-fd262653d2bf,1
46cd3cf2-1a1e-4c56-b02c-53dbbecb8784,12dcedff-cb4d-44ea-8e7d-6b908ad645fd,46cd3cf2-1a1e-4c56-b02c-53dbbecb8784-->12dcedff-cb4d-44ea-8e7d-6b908ad645fd,0
a116f550-6ff0-4cdc-a7d8-b4bebd56117c,139ab871-d5cb-4cae-8d16-e4940a2036bf,a116f550-6ff0-4cdc-a7d8-b4bebd56117c-->139ab871-d5cb-4cae-8d16-e4940a2036bf,1
10a5a3b2-765f-476b-9dd6-9d1c067c1e5e,146e6606-2f09-47a6-b853-39d91f40094e,10a5a3b2-765f-476b-9dd6-9d1c067c1e5e-->146e6606-2f09-47a6-b853-39d91f40094e,1
5db881ee-34ca-4f6e-8b15-cfcaa9dfb1d7,14a5fb9c-f2e1-4765-8582-851f8baa2d7b,5db881ee-34ca-4f6e-8b15-cfcaa9dfb1d7-->14a5fb9c-f2e1-4765-8582-851f8baa2d7b,0
0179c5dc-23d6-4340-9b35-74daee271dad,14e12be8-ea2d-431e-82f0-337a912c8a0a,0179c5dc-23d6-4340-9b35-74daee271dad-->14e12be8-ea2d-431e-82f0-337a912c8a0a,1
04a8e3cd-7d41-490a-90cf-221b0bbc3c64,15b063de-7cdd-4a05-8de1-0d5e1d86a908,04a8e3cd-7d41-490a-90cf-221b0bbc3c64-->15b063de-7cdd-4a05-8de1-0d5e1d86a908,1
18d4c5ef-b630-4636-adb1-8c251aa4b2f3,16d79977-2d26-4cf3-a2eb-6f79a86770bf,18d4c5ef-b630-4636-adb1-8c251aa4b2f3-->16d79977-2d26-4cf3-a2eb-6f79a86770bf,0
b2f9d4a5-1e4b-45f3-9067-f55d88a1c81e,17777129-d6eb-4fdf-ad75-96959b52bbc6,b2f9d4a5-1e4b-45f3-9067-f55d88a1c81e-->17777129-d6eb-4fdf-ad75-96959b52bbc6,0
99bf2599-2f72-44bd-95fb-f52f3fb6852e,17bd2b11-994b-4843-a191-70cc30bee658,99bf2599-2f72-44bd-95fb-f52f3fb6852e-->17bd2b11-994b-4843-a191-70cc30bee658,0
c117df1e-995c-4898-af4a-b5e07a88fb9a,182e0d60-122b-44a0-9534-bf362c7ca5d7,c117df1e-995c-4898-af4a-b5e07a88fb9a-->182e0d60-122b-44a0-9534-bf362c7ca5d7,0
1f7b4b2e-29a4-41be-9d8e-381b3f64c5a3,183ae6fa-f823-4e49-b610-85fbc60b86f1,1f7b4b2e-29a4-41be-9d8e-381b3f64c5a3-->183ae6fa-f823-4e49-b610-85fbc60b86f1,0
b2d3895c-c269-4091-b581-aa7ffc7eb77c,18719203-3607-4d0a-9f86-6ebcc2820f05,b2d3895c-c269-4091-b581-aa7ffc7eb77c-->18719203-3607-4d0a-9f86-6ebcc2820f05,0
8ac53818-17e3-428c-b02f-b399b39ca7a3,18e41e9a-92f0-45f4-b082-3cc5c525f9b8,8ac53818-17e3-428c-b02f-b399b39ca7a3-->18e41e9a-92f0-45f4-b082-3cc5c525f9b8,0
8ac53818-17e3-428c-b02f-b399b39ca7a3,1924e0e0-03e0-4980-8803-b1a8e70e80fe,8ac53818-17e3-428c-b02f-b399b39ca7a3-->1924e0e0-03e0-4980-8803-b1a8e70e80fe,0
742e374f-a8d0-45d4-a3cd-968796e62a7b,1960315a-95f0-4419-8bc3-7da59954193b,742e374f-a8d0-45d4-a3cd-968796e62a7b-->1960315a-95f0-4419-8bc3-7da59954193b,0
1f7b4b2e-29a4-41be-9d8e-381b3f64c5a3,196f431a-88c9-4892-9d68-1fc2f4f0817c,1f7b4b2e-29a4-41be-9d8e-381b3f64c5a3-->196f431a-88c9-4892-9d68-1fc2f4f0817c,0
18c93641-7673-4202-9433-5f4bebec8b3a,1bdd507f-794a-4e98-b6bc-c61bf7b9365d,18c93641-7673-4202-9433-5f4bebec8b3a-->1bdd507f-794a-4e98-b6bc-c61bf7b9365d,0
d40421f3-814f-498f-94be-dba0160b8255,1bf771a7-80e9-4801-bf95-9faec4aa379f,d40421f3-814f-498f-94be-dba0160b8255-->1bf771a7-80e9-4801-bf95-9faec4aa379f,0
75e4d8a4-1972-4e77-9901-4cc246739672,1c0c4f92-ba56-4ee3-aee1-2731c653e645,75e4d8a4-1972-4e77-9901-4cc246739672-->1c0c4f92-ba56-4ee3-aee1-2731c653e645,0
0117d503-d8e7-49a6-859f-791a160426e6,1cb67855-fb48-4571-a3be-07b476d5c7b5,0117d503-d8e7-49a6-859f-791a160426e6-->1cb67855-fb48-4571-a3be-07b476d5c7b5,0
a65dc622-c896-4186-9c37-25816ad6f9a4,1e5aac82-6ea8-4a98-b0db-80639f263f23,a65dc622-c896-4186-9c37-25816ad6f9a4-->1e5aac82-6ea8-4a98-b0db-80639f263f23,0
e41429b5-8a7e-4d0e-96bc-3dac62e5a48f,1ecd6ae4-f843-43b4-bfce-d69ae73cafa7,e41429b5-8a7e-4d0e-96bc-3dac62e5a48f-->1ecd6ae4-f843-43b4-bfce-d69ae73cafa7,0
0c2fffb7-4e86-4036-b952-d8c9b87ea306,1f26161b-4cf7-4293-81bf-37d312698766,0c2fffb7-4e86-4036-b952-d8c9b87ea306-->1f26161b-4cf7-4293-81bf-37d312698766,1
48f46f4b-cba9-4b12-b362-8df1e4948a1a,1f4bf45f-0ec5-434f-9af6-998fc3e68839,48f46f4b-cba9-4b12-b362-8df1e4948a1a-->1f4bf45f-0ec5-434f-9af6-998fc3e68839,0
bcdda038-96c1-47b6-9c97-a1b45e4ca807,1fa4753d-6c67-45d0-a85e-9733227b1be3,bcdda038-96c1-47b6-9c97-a1b45e4ca807-->1fa4753d-6c67-45d0-a85e-9733227b1be3,0
f840c6d7-16cb-46ef-b9ec-a8ae138d7dde,203ac20c-1cef-4691-8b56-ffd9e75651e4,f840c6d7-16cb-46ef-b9ec-a8ae138d7dde-->203ac20c-1cef-4691-8b56-ffd9e75651e4,0
7f3c2af2-1a0d-45f0-b3e4-6f4a5cc85e9c,2163e9fc-ab71-4d9f-bf02-85ce05b993fa,7f3c2af2-1a0d-45f0-b3e4-6f4a5cc85e9c-->2163e9fc-ab71-4d9f-bf02-85ce05b993fa,0
e41429b5-8a7e-4d0e-96bc-3dac62e5a48f,21e4eb56-8071-42af-b83e-bed09994522e,e41429b5-8a7e-4d0e-96bc-3dac62e5a48f-->21e4eb56-8071-42af-b83e-bed09994522e,0
2cfaa05c-ca0f-444c-8fe6-8a94f1de5126,21f88637-27c2-4ae7-bff1-149d68c6a54e,2cfaa05c-ca0f-444c-8fe6-8a94f1de5126-->21f88637-27c2-4ae7-bff1-149d68c6a54e,0
1f7b4b2e-29a4-41be-9d8e-381b3f64c5a3,23fb27bc-a851-42dd-a95a-440c70abba0f,1f7b4b2e-29a4-41be-9d8e-381b3f64c5a3-->23fb27bc-a851-42dd-a95a-440c70abba0f,0
1f7b4b2e-29a4-41be-9d8e-381b3f64c5a3,242e5710-1773-4b3f-80d6-3372709ae22d,1f7b4b2e-29a4-41be-9d8e-381b3f64c5a3-->242e5710-1773-4b3f-80d6-3372709ae22d,0
49769ef4-358a-4c94-973f-40ff29664af0,2444ea3f-8340-4173-99a4-db522a45ea1b,49769ef4-358a-4c94-973f-40ff29664af0-->2444ea3f-8340-4173-99a4-db522a45ea1b,1
7d7c8010-2c85-46f2-8027-75a8d1aa4d2f,24fd6408-5d30-40bf-925d-ab7a8dfe2674,7d7c8010-2c85-46f2-8027-75a8d1aa4d2f-->24fd6408-5d30-40bf-925d-ab7a8dfe2674,1
e68d3bb3-1e62-4529-a660-a20a9cd27b32,25827ee6-eddd-419a-916d-c22f26f47580,e68d3bb3-1e62-4529-a660-a20a9cd27b32-->25827ee6-eddd-419a-916d-c22f26f47580,1
0179c5dc-23d6-4340-9b35-74daee271dad,25e040b9-ddb4-46a5-8d21-74d19fca6bfe,0179c5dc-23d6-4340-9b35-74daee271dad-->25e040b9-ddb4-46a5-8d21-74d19fca6bfe,1
1eca1616-3c4b-4ba4-8809-103b751cc8d7,263e3605-2f1d-46bb-888f-3a9c2f65cc02,1eca1616-3c4b-4ba4-8809-103b751cc8d7-->263e3605-2f1d-46bb-888f-3a9c2f65cc02,1
8eddb35a-57b0-45d3-bf02-0c4ff4316def,272d55dd-3d3c-47e0-8664-cd56a1d49839,8eddb35a-57b0-45d3-bf02-0c4ff4316def-->272d55dd-3d3c-47e0-8664-cd56a1d49839,2
6e8acddb-56cb-41e8-bfa9-a2d7a0effb4a,279c7a21-65e7-4d23-8ea6-762c975d3d37,6e8acddb-56cb-41e8-bfa9-a2d7a0effb4a-->279c7a21-65e7-4d23-8ea6-762c975d3d37,0
46cd3cf2-1a1e-4c56-b02c-53dbbecb8784,27e0c907-d4e8-4ae7-85b3-c30e912f2791,46cd3cf2-1a1e-4c56-b02c-53dbbecb8784-->27e0c907-d4e8-4ae7-85b3-c30e912f2791,0
ce14ca7d-1348-4a66-84bd-18e4419b21ca,2817fcde-7917-40db-8f6c-d215c3b1647c,ce14ca7d-1348-4a66-84bd-18e4419b21ca-->2817fcde-7917-40db-8f6c-d215c3b1647c,0
01a87bed-7c2f-45e7-bb83-a3dfb347d595,28acd590-592b-4c84-9a61-8562dfb439ac,01a87bed-7c2f-45e7-bb83-a3dfb347d595-->28acd590-592b-4c84-9a61-8562dfb439ac,0
f9853b12-35cf-4703-afae-8bb11d6c7c15,28f9b068-105c-48c4-a58e-609cd4cf2b54,f9853b12-35cf-4703-afae-8bb11d6c7c15-->28f9b068-105c-48c4-a58e-609cd4cf2b54,0
fcd68467-80e3-4a54-b621-9e82b189937a,29006970-7bb5-48d4-8b6d-d7feba4ddb1c,fcd68467-80e3-4a54-b621-9e82b189937a-->29006970-7bb5-48d4-8b6d-d7feba4ddb1c,0
24a54615-6893-4df0-9f6a-780f8515679e,2977befb-9019-4573-8caa-53a4f0a7c533,24a54615-6893-4df0-9f6a-780f8515679e-->2977befb-9019-4573-8caa-53a4f0a7c533,0
ebf4346b-c895-4dab-8f09-78cdd9d00ae7,29c981a4-dc8d-4627-bc1b-da8c2a69bfb1,ebf4346b-c895-4dab-8f09-78cdd9d00ae7-->29c981a4-dc8d-4627-bc1b-da8c2a69bfb1,0
1f7b4b2e-29a4-41be-9d8e-381b3f64c5a3,2b0c4545-ff7f-4cee-a6e3-062186c653ce,1f7b4b2e-29a4-41be-9d8e-381b3f64c5a3-->2b0c4545-ff7f-4cee-a6e3-062186c653ce,0
e68d3bb3-1e62-4529-a660-a20a9cd27b32,2b4a13cb-5887-4468-aa7b-bb3e83ef76d2,e68d3bb3-1e62-4529-a660-a20a9cd27b32-->2b4a13cb-5887-4468-aa7b-bb3e83ef76d2,1
63516ba5-0105-43df-a474-8ccf30d7d350,2b80008c-2a46-4cc3-8949-baaac3259a9f,63516ba5-0105-43df-a474-8ccf30d7d350-->2b80008c-2a46-4cc3-8949-baaac3259a9f,1
99441152-7444-4130-a44a-cd9dcfa9e2c3,2ba92066-718c-40e7-9fef-ca79005f5809,99441152-7444-4130-a44a-cd9dcfa9e2c3-->2ba92066-718c-40e7-9fef-ca79005f5809,0
46cd3cf2-1a1e-4c56-b02c-53dbbecb8784,2bfa3de8-19ed-4029-a9ae-ea02e8e803fc,46cd3cf2-1a1e-4c56-b02c-53dbbecb8784-->2bfa3de8-19ed-4029-a9ae-ea02e8e803fc,0
57ce04b1-c350-45bd-ba3d-fbad47d4a596,2d6293a3-6acb-4517-aefa-40486b0497d5,57ce04b1-c350-45bd-ba3d-fbad47d4a596-->2d6293a3-6acb-4517-aefa-40486b0497d5,0
63472646-46cf-4fc0-aba7-315a50005777,2d9981bd-bc16-4c58-85ab-ff500c2ee742,63472646-46cf-4fc0-aba7-315a50005777-->2d9981bd-bc16-4c58-85ab-ff500c2ee742,0
f7c122ad-2270-433e-a5d8-bcec9e717d2c,2f1ce99b-3443-40f5-98b9-7138a40ead44,f7c122ad-2270-433e-a5d8-bcec9e717d2c-->2f1ce99b-3443-40f5-98b9-7138a40ead44,1
730fb5b4-a4b6-4674-aff9-9641492f8aa7,2f375dd8-e8cb-4162-9601-c58b1e5bc03a,730fb5b4-a4b6-4674-aff9-9641492f8aa7-->2f375dd8-e8cb-4162-9601-c58b1e5bc03a,1
e41429b5-8a7e-4d0e-96bc-3dac62e5a48f,2f487033-c976-4e13-98ff-0f3809cee041,e41429b5-8a7e-4d0e-96bc-3dac62e5a48f-->2f487033-c976-4e13-98ff-0f3809cee041,0
11455b1b-6345-459f-b668-8ba85f7ed502,2fd6a9da-c257-4b76-89b2-9d465d06445f,11455b1b-6345-459f-b668-8ba85f7ed502-->2fd6a9da-c257-4b76-89b2-9d465d06445f,1
46cd3cf2-1a1e-4c56-b02c-53dbbecb8784,30d9280a-d32b-4691-bcce-39f3cd0cdd99,46cd3cf2-1a1e-4c56-b02c-53dbbecb8784-->30d9280a-d32b-4691-bcce-39f3cd0cdd99,0
d4c3e901-1ae7-49ff-af58-6bb6dee8b539,31811553-5428-4268-9886-af561d06cce1,d4c3e901-1ae7-49ff-af58-6bb6dee8b539-->31811553-5428-4268-9886-af561d06cce1,0
6f880ca4-f4f7-4353-b222-d1b5a3d089f5,318dfda6-0ac0-4667-bb08-e22051c11649,6f880ca4-f4f7-4353-b222-d1b5a3d089f5-->318dfda6-0ac0-4667-bb08-e22051c11649,0
a381fc27-b236-4798-9a3b-b5bffe5ba7df,319d8dea-302b-4932-8c4e-4b52b752f11c,a381fc27-b236-4798-9a3b-b5bffe5ba7df-->319d8dea-302b-4932-8c4e-4b52b752f11c,0
104352b3-bf89-4cbd-9335-47af96f9a5b0,3221f0cb-f214-4dad-8995-8209160d70d5,104352b3-bf89-4cbd-9335-47af96f9a5b0-->3221f0cb-f214-4dad-8995-8209160d70d5,0
f4511bdf-eb18-406a-9981-0e824cf054eb,323a5e2a-c274-49c6-9b10-8140363db2b5,f4511bdf-eb18-406a-9981-0e824cf054eb-->323a5e2a-c274-49c6-9b10-8140363db2b5,1
e2d0256c-c634-418f-b3f5-143fa333c2d1,327ec612-9c39-420e-a4d1-54c2474051db,e2d0256c-c634-418f-b3f5-143fa333c2d1-->327ec612-9c39-420e-a4d1-54c2474051db,0
7f3c2af2-1a0d-45f0-b3e4-6f4a5cc85e9c,334af3d3-f2ca-4d12-8180-65aaae798c66,7f3c2af2-1a0d-45f0-b3e4-6f4a5cc85e9c-->334af3d3-f2ca-4d12-8180-65aaae798c66,0
1f7b4b2e-29a4-41be-9d8e-381b3f64c5a3,335d4a99-e5c0-463c-8af9-c959bf0d5804,1f7b4b2e-29a4-41be-9d8e-381b3f64c5a3-->335d4a99-e5c0-463c-8af9-c959bf0d5804,0
d6b4a80e-3ffd-4b4b-a567-06d7e7b84500,33eb9685-d475-4ed2-8271-7438a118734b,d6b4a80e-3ffd-4b4b-a567-06d7e7b84500-->33eb9685-d475-4ed2-8271-7438a118734b,0
7f3c2af2-1a0d-45f0-b3e4-6f4a5cc85e9c,350b641a-a256-427f-ac2f-e2ae6dadc8ac,7f3c2af2-1a0d-45f0-b3e4-6f4a5cc85e9c-->350b641a-a256-427f-ac2f-e2ae6dadc8ac,0
c29cd2cc-fbac-4e22-ae86-5e7332d428c9,35991341-aff7-4145-96c5-85e7f8bdad8a,c29cd2cc-fbac-4e22-ae86-5e7332d428c9-->35991341-aff7-4145-96c5-85e7f8bdad8a,0
9a223c6a-44ec-45ae-98ae-19af5d58812a,35f7dcff-71b6-4868-ac21-090e81cf9647,9a223c6a-44ec-45ae-98ae-19af5d58812a-->35f7dcff-71b6-4868-ac21-090e81cf9647,1
11455b1b-6345-459f-b668-8ba85f7ed502,36d91e3f-c199-4de7-92ac-7b9fa9bc2f88,11455b1b-6345-459f-b668-8ba85f7ed502-->36d91e3f-c199-4de7-92ac-7b9fa9bc2f88,1
698f4f65-3be8-43ba-b532-fe7b5dce7bf4,36f3f4f8-0349-4b49-8cb8-dfe353bd235e,698f4f65-3be8-43ba-b532-fe7b5dce7bf4-->36f3f4f8-0349-4b49-8cb8-dfe353bd235e,0
a2b54f42-9fc6-4c1e-93d9-66ada37f4cdf,37840666-4a81-4e33-a552-5882aaf71419,a2b54f42-9fc6-4c1e-93d9-66ada37f4cdf-->37840666-4a81-4e33-a552-5882aaf71419,0
bcdda038-96c1-47b6-9c97-a1b45e4ca807,3872e7ee-50ef-489d-b39f-976dd91e0fcc,bcdda038-96c1-47b6-9c97-a1b45e4ca807-->3872e7ee-50ef-489d-b39f-976dd91e0fcc,0
82e1a999-1328-4f10-a5b5-83f9df8e1dd9,3991ea1b-44d7-420e-b437-297b8b670cb6,82e1a999-1328-4f10-a5b5-83f9df8e1dd9-->3991ea1b-44d7-420e-b437-297b8b670cb6,0
04b5b9e2-eb89-4131-81a3-8da3c9895cd2,3aaad9a1-f726-4cd7-b435-0608a9af296a,04b5b9e2-eb89-4131-81a3-8da3c9895cd2-->3aaad9a1-f726-4cd7-b435-0608a9af296a,1
1f7b4b2e-29a4-41be-9d8e-381b3f64c5a3,3bb8ce1b-6617-484e-a6f9-1ae267293354,1f7b4b2e-29a4-41be-9d8e-381b3f64c5a3-->3bb8ce1b-6617-484e-a6f9-1ae267293354,0
a2b54f42-9fc6-4c1e-93d9-66ada37f4cdf,3c6c1e86-aa96-4cbb-8706-b794e8b4175b,a2b54f42-9fc6-4c1e-93d9-66ada37f4cdf-->3c6c1e86-aa96-4cbb-8706-b794e8b4175b,0
1f7b4b2e-29a4-41be-9d8e-381b3f64c5a3,3c972718-a609-4c60-8b50-3d93f689bc4a,1f7b4b2e-29a4-41be-9d8e-381b3f64c5a3-->3c972718-a609-4c60-8b50-3d93f689bc4a,0
a3b64358-ab8b-4fc8-9903-79eddb482dc8,3ce0bdaa-6701-429e-b486-866756f00390,a3b64358-ab8b-4fc8-9903-79eddb482dc8-->3ce0bdaa-6701-429e-b486-866756f00390,0
48f46f4b-cba9-4b12-b362-8df1e4948a1a,3dabbaa3-a721-4d37-b8fc-75d966e2897c,48f46f4b-cba9-4b12-b362-8df1e4948a1a-->3dabbaa3-a721-4d37-b8fc-75d966e2897c,0
e7da2706-9f94-4b03-b213-ed98bc5610f2,3de7e59a-0767-48d2-b6bc-f8fbab303a9a,e7da2706-9f94-4b03-b213-ed98bc5610f2-->3de7e59a-0767-48d2-b6bc-f8fbab303a9a,1
d40421f3-814f-498f-94be-dba0160b8255,3e2394cb-f3f7-409a-a87c-51b9dbe19f96,d40421f3-814f-498f-94be-dba0160b8255-->3e2394cb-f3f7-409a-a87c-51b9dbe19f96,0
7c30c20a-f9bc-48f8-8b45-10c60fb40dbd,3ea3a2a5-7791-4494-9754-334485304ad9,7c30c20a-f9bc-48f8-8b45-10c60fb40dbd-->3ea3a2a5-7791-4494-9754-334485304ad9,1
49769ef4-358a-4c94-973f-40ff29664af0,3f14996c-3c83-43d7-9929-8180e09b6a1c,49769ef4-358a-4c94-973f-40ff29664af0-->3f14996c-3c83-43d7-9929-8180e09b6a1c,1
bcdda038-96c1-47b6-9c97-a1b45e4ca807,3f5928bf-642e-45c3-9fcc-353acfd91f71,bcdda038-96c1-47b6-9c97-a1b45e4ca807-->3f5928bf-642e-45c3-9fcc-353acfd91f71,0
cf2744fb-5f19-45db-a007-a323e74bdcf7,402596bd-5f85-4605-b404-820e43439727,cf2744fb-5f19-45db-a007-a323e74bdcf7-->402596bd-5f85-4605-b404-820e43439727,1
ce14ca7d-1348-4a66-84bd-18e4419b21ca,402efa0f-39c8-4d5a-a3c3-28527cd2251d,ce14ca7d-1348-4a66-84bd-18e4419b21ca-->402efa0f-39c8-4d5a-a3c3-28527cd2251d,0
90627b0f-2632-4558-a1c2-ca9f342a7b0c,40dc00f2-107b-4209-846f-e101fcba7a1e,90627b0f-2632-4558-a1c2-ca9f342a7b0c-->40dc00f2-107b-4209-846f-e101fcba7a1e,1
bcdda038-96c1-47b6-9c97-a1b45e4ca807,415aa79a-123c-492d-9608-e8a4b55a6fe2,bcdda038-96c1-47b6-9c97-a1b45e4ca807-->415aa79a-123c-492d-9608-e8a4b55a6fe2,0
e68d3bb3-1e62-4529-a660-a20a9cd27b32,415fcd6c-c4d7-4f0f-b3cd-c9437a57223b,e68d3bb3-1e62-4529-a660-a20a9cd27b32-->415fcd6c-c4d7-4f0f-b3cd-c9437a57223b,1
47a3e9a4-2555-4944-8475-117807d1ca5b,427434ca-430d-4d5c-aaaa-558f37234d50,47a3e9a4-2555-4944-8475-117807d1ca5b-->427434ca-430d-4d5c-aaaa-558f37234d50,0
5db881ee-34ca-4f6e-8b15-cfcaa9dfb1d7,430e4b34-6e5c-4eaf-852f-e70dfe4f349c,5db881ee-34ca-4f6e-8b15-cfcaa9dfb1d7-->430e4b34-6e5c-4eaf-852f-e70dfe4f349c,0
a2b54f42-9fc6-4c1e-93d9-66ada37f4cdf,43494826-894d-4b64-acfa-c4ef112b40e0,a2b54f42-9fc6-4c1e-93d9-66ada37f4cdf-->43494826-894d-4b64-acfa-c4ef112b40e0,0
db36f4de-bdc6-42ff-bffc-ae6d53b23faa,474d38aa-edf1-4317-a213-e76a53ad69ba,db36f4de-bdc6-42ff-bffc-ae6d53b23faa-->474d38aa-edf1-4317-a213-e76a53ad69ba,0
18c93641-7673-4202-9433-5f4bebec8b3a,480722b9-d91d-4aa8-a5d7-f758152bca3b,18c93641-7673-4202-9433-5f4bebec8b3a-->480722b9-d91d-4aa8-a5d7-f758152bca3b,0
1f7b4b2e-29a4-41be-9d8e-381b3f64c5a3,48335d5a-8212-4bdf-8c32-b0d92c9e2de9,1f7b4b2e-29a4-41be-9d8e-381b3f64c5a3-->48335d5a-8212-4bdf-8c32-b0d92c9e2de9,0
d40421f3-814f-498f-94be-dba0160b8255,4885b043-69f3-49e3-a2e0-a927e9708de8,d40421f3-814f-498f-94be-dba0160b8255-->4885b043-69f3-49e3-a2e0-a927e9708de8,0
73e43cfe-c014-44e7-88b3-d53722fd1d91,49659c29-89db-4ecd-8cc5-fa921b4b2de2,73e43cfe-c014-44e7-88b3-d53722fd1d91-->49659c29-89db-4ecd-8cc5-fa921b4b2de2,0
23e0ecf7-c350-466e-b8da-ae00fc76087a,4b3fbe89-2755-4d5b-9ee3-341e04718de3,23e0ecf7-c350-466e-b8da-ae00fc76087a-->4b3fbe89-2755-4d5b-9ee3-341e04718de3,1
ac303bc4-e42f-47f1-acae-0321e492df74,4c78a484-7453-4af0-acb1-3f912e1cbf15,ac303bc4-e42f-47f1-acae-0321e492df74-->4c78a484-7453-4af0-acb1-3f912e1cbf15,0
81867e3d-ef68-4d94-84ff-8402298d9443,4ce4e6f3-4162-4780-bd36-52941ff9475a,81867e3d-ef68-4d94-84ff-8402298d9443-->4ce4e6f3-4162-4780-bd36-52941ff9475a,0
f4511bdf-eb18-406a-9981-0e824cf054eb,4d1dcb19-bff7-4210-8303-63c501481497,f4511bdf-eb18-406a-9981-0e824cf054eb-->4d1dcb19-bff7-4210-8303-63c501481497,1
6444ca2c-23d1-418b-9b87-2e7ca7b88ac4,4e8a180e-6e3e-478c-87fe-4271e5406bcb,6444ca2c-23d1-418b-9b87-2e7ca7b88ac4-->4e8a180e-6e3e-478c-87fe-4271e5406bcb,1
1f7b4b2e-29a4-41be-9d8e-381b3f64c5a3,4e9dcb77-93eb-4a46-80a1-44adb423460a,1f7b4b2e-29a4-41be-9d8e-381b3f64c5a3-->4e9dcb77-93eb-4a46-80a1-44adb423460a,0
